latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
37.05655,-122.11472,315,0.46,0.39,8/22/20,1012,1,VIIRS,n,2.0NRT,292.2,2.4,N
37.06437,-122.17534,305.4,0.46,0.39,8/22/20,1012,1,VIIRS,n,2.0NRT,291.4,1.1,N
37.05205,-122.11066,309.2,0.46,0.39,8/22/20,1012,1,VIIRS,n,2.0NRT,293.5,2,N
37.06006,-122.11365,312.7,0.46,0.39,8/22/20,1012,1,VIIRS,n,2.0NRT,294.5,1.4,N
37.05898,-122.16653,316.5,0.46,0.39,8/22/20,1012,1,VIIRS,n,2.0NRT,292.3,2.7,N
37.05805,-122.16162,303.6,0.46,0.39,8/22/20,1012,1,VIIRS,n,2.0NRT,291.3,0.6,N
37.05332,-122.13679,318.8,0.46,0.39,8/22/20,1012,1,VIIRS,n,2.0NRT,289.1,1.7,N
37.04977,-122.1377,328.5,0.46,0.39,8/22/20,1012,1,VIIRS,n,2.0NRT,290.1,1.7,N
37.04299,-122.10221,343.6,0.46,0.39,8/22/20,1012,1,VIIRS,n,2.0NRT,291.1,8.2,N
37.04881,-122.13264,311.1,0.46,0.39,8/22/20,1012,1,VIIRS,n,2.0NRT,292,2.3,N
37.04785,-122.12761,317.9,0.46,0.39,8/22/20,1012,1,VIIRS,n,2.0NRT,292.6,2.3,N
37.04193,-122.09665,308.4,0.46,0.39,8/22/20,1012,1,VIIRS,n,2.0NRT,287.7,8.2,N
37.03944,-122.1031,320.5,0.46,0.39,8/22/20,1012,1,VIIRS,n,2.0NRT,291.4,1.8,N
37.04623,-122.13862,307.7,0.46,0.39,8/22/20,1012,1,VIIRS,n,2.0NRT,288.5,0.6,N
37.04527,-122.13356,315.1,0.46,0.39,8/22/20,1012,1,VIIRS,n,2.0NRT,291.2,2,N
37.04431,-122.12853,313.2,0.46,0.39,8/22/20,1012,1,VIIRS,n,2.0NRT,293,2,N
37.04076,-122.12948,322.2,0.46,0.39,8/22/20,1012,1,VIIRS,n,2.0NRT,293.9,2,N
37.04832,-122.16905,314.2,0.46,0.39,8/22/20,1012,1,VIIRS,n,2.0NRT,293,2.4,N
37.04741,-122.16423,306,0.46,0.39,8/22/20,1012,1,VIIRS,n,2.0NRT,293,1.4,N
37.03589,-122.10402,306.6,0.46,0.39,8/22/20,1012,1,VIIRS,n,2.0NRT,289.1,1.8,N
37.03819,-122.13544,325.4,0.46,0.39,8/22/20,1012,1,VIIRS,n,2.0NRT,291.4,7.5,N
37.03722,-122.13039,327.9,0.46,0.39,8/22/20,1012,1,VIIRS,n,2.0NRT,298.5,7.5,N
37.04476,-122.16982,315.7,0.46,0.39,8/22/20,1012,1,VIIRS,n,2.0NRT,291,1.2,N
37.03366,-122.13124,337,0.46,0.39,8/22/20,1012,1,VIIRS,n,2.0NRT,297.7,7.5,N
37.03941,-122.16125,310.6,0.46,0.39,8/22/20,1012,1,VIIRS,n,2.0NRT,289.6,2.7,N
37.03463,-122.13634,301.4,0.46,0.39,8/22/20,1012,1,VIIRS,n,2.0NRT,290.9,7.5,N
37.0301,-122.13212,326.8,0.46,0.39,8/22/20,1012,1,VIIRS,n,2.0NRT,292.1,3.6,N
37.02913,-122.12702,300.3,0.46,0.39,8/22/20,1012,1,VIIRS,n,2.0NRT,288.7,1.5,N
37.02721,-122.11703,300.2,0.46,0.39,8/22/20,1012,1,VIIRS,n,2.0NRT,289.8,0.9,N
37.02622,-122.11189,302.8,0.46,0.39,8/22/20,1012,1,VIIRS,n,2.0NRT,291.6,0.9,N
37.47897,-121.62208,312.6,0.47,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,294.2,1.7,N
37.47508,-121.64079,302.7,0.47,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,291.4,1.3,N
37.45792,-121.61115,301.6,0.47,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,290.2,0.8,N
37.44219,-121.5504,302,0.48,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,291.2,1,N
37.44117,-121.5452,310.2,0.48,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,292.1,1.1,N
37.44015,-121.54003,310,0.48,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,292,1.1,N
37.44115,-121.54682,310,0.48,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,291.7,1.7,N
37.44016,-121.54165,313.2,0.48,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,292.5,1.6,N
37.44744,-121.59913,317.6,0.47,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,291,2,N
37.44644,-121.59394,313,0.47,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,291,2.2,N
37.43562,-121.53777,303.5,0.48,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,290.2,1.6,N
37.43361,-121.52734,308.5,0.48,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,291.8,2,N
37.42901,-121.52315,300.7,0.48,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,290.5,0.9,N
37.44566,-121.62928,304.3,0.47,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,290.4,1.9,N
37.42542,-121.52416,301,0.48,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,290.1,0.9,N
37.42437,-121.51876,303.2,0.48,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,290.4,0.9,N
37.44107,-121.62504,314.7,0.47,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,291.4,2,N
37.44006,-121.61976,313.3,0.47,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,292.5,0.9,N
37.43905,-121.61454,305.7,0.47,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,291.5,0.9,N
37.42077,-121.51974,305.1,0.48,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,290.7,2.2,N
37.43653,-121.62106,303.1,0.47,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,290.3,0.9,N
37.43552,-121.61584,302.6,0.47,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,289.3,0.9,N
37.43126,-121.59367,306.4,0.47,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,292.2,3,N
37.43018,-121.58804,308.2,0.47,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,291.4,1.5,N
37.42361,-121.5736,335.2,0.48,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,292.9,3.1,N
37.43428,-121.64851,299.7,0.47,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,287.4,0.6,N
37.42201,-121.58491,304.5,0.47,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,290.1,1.9,N
37.42,-121.57451,313.6,0.48,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,290.4,3.1,N
37.43074,-121.64974,307.5,0.47,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,287.4,0.7,N
37.42025,-121.61496,307.2,0.47,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,289.3,1.2,N
37.4192,-121.60957,305.7,0.47,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,290.1,1.2,N
37.41596,-121.59277,303.5,0.47,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,291.3,1.1,N
37.41489,-121.58723,302.4,0.47,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,290.4,1.1,N
37.41763,-121.62096,301.5,0.47,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,288.8,0.4,N
37.41666,-121.61593,318.1,0.47,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,291.2,1.6,N
37.4146,-121.60532,308.3,0.47,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,290.6,1.1,N
37.41133,-121.58838,304.4,0.47,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,291.1,2.3,N
37.41208,-121.61176,303.1,0.47,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,288.3,1.6,N
37.41106,-121.60651,308.4,0.47,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,289.7,1.1,N
37.40998,-121.60094,308.2,0.47,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,290,1.1,N
37.3904,-121.50018,298.2,0.48,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,286.7,0.6,N
37.40641,-121.60208,300.3,0.47,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,288.1,0.5,N
37.40313,-121.58513,314.6,0.47,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,291.8,1.4,N
37.38681,-121.50122,297.8,0.48,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,287.6,0.8,N
37.40285,-121.60317,306,0.47,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,288.1,0.5,N
37.40177,-121.59761,309.3,0.47,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,289.4,1.7,N
37.40065,-121.59186,305,0.47,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,291.5,1.7,N
37.39956,-121.58624,309.7,0.47,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,291.3,1.4,N
37.39854,-121.58102,307.5,0.48,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,290.6,1.4,N
37.42226,-121.72288,329.5,0.47,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,293.1,1.5,N
37.4212,-121.7174,304.8,0.47,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,292.5,1.5,N
37.39709,-121.59303,308.2,0.47,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,290.3,3,N
37.396,-121.58741,308.8,0.47,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,291.2,1.5,N
37.39496,-121.58207,312.3,0.48,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,291.4,1.5,N
37.39571,-121.60533,328.1,0.47,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,294.3,3.1,N
37.39462,-121.59975,330.1,0.47,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,292.3,3,N
37.39352,-121.59413,332.1,0.47,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,291.7,3,N
37.4188,-121.72442,302.3,0.47,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,291.3,1.5,N
37.39244,-121.58855,310.2,0.47,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,289.4,1.5,N
37.39138,-121.58316,319.2,0.48,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,291.8,1.5,N
37.39036,-121.57789,310.6,0.48,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,290.8,2.7,N
37.38834,-121.56752,305.8,0.48,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,289.9,1.6,N
37.38995,-121.59519,321.1,0.47,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,291.5,1.4,N
37.38782,-121.58428,320.9,0.48,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,290.9,1.6,N
37.45499,-121.93195,312.1,0.46,0.39,8/22/20,1012,1,VIIRS,n,2.0NRT,289.9,1,N
37.39214,-121.60646,312.6,0.47,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,292.5,1.2,N
37.39105,-121.60086,303.5,0.47,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,292.2,1.4,N
37.38887,-121.58969,315.2,0.47,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,289.1,1.6,N
37.38678,-121.57895,318.1,0.48,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,290.2,2.7,N
37.38477,-121.56864,307.4,0.48,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,289.8,1,N
37.38375,-121.56343,308.4,0.48,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,289.7,1,N
37.38274,-121.55826,313.8,0.48,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,289.4,1.7,N
37.38172,-121.55301,298.4,0.48,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,287.7,1.7,N
37.38068,-121.54765,308.6,0.48,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,287.6,1.3,N
37.38321,-121.5801,330.9,0.48,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,290.9,2.7,N
37.38858,-121.60758,309.8,0.47,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,290.2,1.2,N
37.38749,-121.60201,307.7,0.47,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,291.3,1.4,N
37.38639,-121.59634,305,0.47,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,290.2,1.4,N
37.38531,-121.59087,301.7,0.47,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,288.8,1.6,N
37.38425,-121.58544,315.2,0.48,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,288,1.6,N
37.38221,-121.57494,315.9,0.48,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,291.3,2.7,N
37.38121,-121.56982,305.7,0.48,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,290.6,1,N
37.3802,-121.56465,301.8,0.48,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,290.3,1,N
37.38394,-121.6032,301.5,0.47,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,290.1,2.1,N
37.37965,-121.58125,316.8,0.48,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,289.4,3.4,N
37.34464,-121.4415,321.6,0.48,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,287.3,1.9,N
37.34104,-121.44257,319.6,0.48,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,290,1.9,N
37.33648,-121.47742,299.8,0.48,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,286.1,1.1,N
37.33525,-121.56752,304.6,0.48,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,286.3,1.1,N
37.3388,-121.56857,299.5,0.48,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,284.3,0.5,N
37.33522,-121.5697,302,0.48,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,286.3,0.8,N
37.3159,-121.50886,326.9,0.48,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,287.5,1.6,N
37.31691,-121.51409,304.1,0.48,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,284.9,1.9,N
37.29889,-121.4407,341,0.48,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,292.6,7.7,N
37.35049,-121.70822,311.4,0.47,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,291.4,2.4,N
37.31229,-121.5099,298.3,0.48,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,286.1,1.6,N
37.29789,-121.43555,319.8,0.48,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,291.8,4.1,N
37.31176,-121.52676,334.8,0.48,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,287,1.9,N
37.29526,-121.44165,346,0.48,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,294.9,9.5,N
37.3469,-121.70911,301.9,0.47,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,290.2,0.6,N
37.34594,-121.70415,302.1,0.47,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,290.8,0.6,N
37.29629,-121.44699,310.1,0.48,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,289.6,9.5,N
37.29423,-121.43636,302.7,0.48,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,292.1,1.6,N
37.29269,-121.44807,340.7,0.48,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,297.4,9.5,N
37.29163,-121.44263,338.3,0.48,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,295.9,9.5,N
37.30817,-121.52786,304.7,0.48,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,283.1,1.9,N
37.30714,-121.52256,306.8,0.48,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,284.4,1.2,N
37.30613,-121.5173,302.7,0.48,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,285.8,1.2,N
37.30511,-121.51205,299,0.48,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,285.7,0.7,N
37.29058,-121.43719,308.5,0.48,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,292.4,1.6,N
37.3087,-121.55019,302.3,0.48,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,289.5,1.1,N
37.30356,-121.5237,313.9,0.48,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,283.9,1.4,N
37.30254,-121.51841,298.4,0.48,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,283.7,1.4,N
37.3005,-121.50792,301.4,0.48,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,288.2,0.9,N
37.28802,-121.44367,315.5,0.48,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,294.4,2.6,N
37.28694,-121.43811,311.2,0.48,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,293.4,2.9,N
37.29999,-121.52487,321.9,0.48,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,286.5,1.4,N
37.3062,-121.55691,304.1,0.48,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,290.3,1.1,N
37.30514,-121.55141,303.6,0.48,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,289.8,1.1,N
37.30409,-121.54601,299.1,0.48,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,287.4,1,N
37.29794,-121.5143,303.7,0.48,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,286.6,0.9,N
37.29691,-121.50904,309.9,0.48,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,290.2,0.9,N
37.30051,-121.54715,332.1,0.48,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,289.2,4.4,N
37.29435,-121.51537,324.2,0.48,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,289.6,1.8,N
37.31204,-121.60667,304.3,0.48,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,289.1,1.1,N
37.30157,-121.55261,314.4,0.48,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,289.4,4.5,N
37.29331,-121.51005,303.7,0.48,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,291.5,1.8,N
37.2991,-121.5594,321.7,0.48,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,292.1,4.5,N
37.29801,-121.5538,346.1,0.48,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,296,4.5,N
37.29695,-121.54832,321.1,0.48,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,289.9,4.4,N
37.30226,-121.57574,307.8,0.48,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,292.2,2,N
37.30017,-121.56493,302.8,0.48,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,290.3,2,N
37.29446,-121.55508,330.3,0.48,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,293.3,2.6,N
37.2725,-121.44236,327.5,0.48,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,294.2,2.8,N
37.29661,-121.56612,309.3,0.48,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,290,1,N
37.29554,-121.56066,317.7,0.48,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,293,2.6,N
37.2934,-121.5496,307.2,0.48,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,291.6,1.5,N
37.292,-121.56194,332.9,0.48,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,292.7,2.6,N
37.26999,-121.44903,354.8,0.48,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,297.1,11.8,N
37.29304,-121.5673,302.7,0.48,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,288.4,1,N
37.29094,-121.55647,306.5,0.48,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,291.9,2.6,N
37.27207,-121.45969,314.1,0.48,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,290.2,1.3,N
37.2689,-121.44347,303,0.48,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,292.4,2.8,N
37.27365,-121.48727,304.9,0.48,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,292,1,N
37.27263,-121.48209,302.6,0.48,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,291.1,1,N
37.26693,-121.47241,341.5,0.48,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,293,6.1,N
37.27003,-121.48829,310.9,0.48,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,291.2,1,N
37.26901,-121.48304,304.9,0.48,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,290.7,1,N
37.26798,-121.47777,302.3,0.48,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,290.2,6.1,N
37.18274,-121.24061,306.9,0.49,0.41,8/22/20,1012,1,VIIRS,n,2.0NRT,290.9,1.1,N
37.18168,-121.23535,311.6,0.49,0.41,8/22/20,1012,1,VIIRS,n,2.0NRT,291.9,1.1,N
37.21698,-121.43206,306.8,0.48,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,290.5,1.2,N
37.21592,-121.42667,305,0.48,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,291.1,1.5,N
37.17808,-121.23663,305.9,0.49,0.41,8/22/20,1012,1,VIIRS,n,2.0NRT,292.5,2.2,N
37.17705,-121.23148,302.8,0.49,0.41,8/22/20,1012,1,VIIRS,n,2.0NRT,291.7,1.1,N
37.21337,-121.43311,316.7,0.48,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,291.3,1.2,N
37.21231,-121.42779,313.7,0.48,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,291.7,1.5,N
37.17345,-121.23283,314.4,0.49,0.41,8/22/20,1012,1,VIIRS,n,2.0NRT,293,1.1,N
37.20868,-121.42877,321.9,0.48,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,290.9,2.7,N
37.20761,-121.4234,332.4,0.49,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,292.8,2.7,N
37.17296,-121.24966,321.8,0.49,0.41,8/22/20,1012,1,VIIRS,n,2.0NRT,291.5,4.3,N
37.17191,-121.24438,353.9,0.49,0.41,8/22/20,1012,1,VIIRS,n,2.0NRT,299.7,10.9,N
37.16988,-121.23425,328.6,0.49,0.41,8/22/20,1012,1,VIIRS,n,2.0NRT,293.9,33.8,N
37.1709,-121.23937,310.1,0.49,0.41,8/22/20,1012,1,VIIRS,n,2.0NRT,293.9,10.9,N
37.16938,-121.25104,321.1,0.49,0.41,8/22/20,1012,1,VIIRS,n,2.0NRT,292.9,4.3,N
37.16831,-121.24574,348.7,0.49,0.41,8/22/20,1012,1,VIIRS,n,2.0NRT,299.7,10.9,N
37.16733,-121.24079,343.4,0.49,0.41,8/22/20,1012,1,VIIRS,n,2.0NRT,296.5,10.9,N
37.16632,-121.23573,329.8,0.49,0.41,8/22/20,1012,1,VIIRS,n,2.0NRT,321.2,33.8,N
37.16526,-121.23041,330.8,0.49,0.41,8/22/20,1012,1,VIIRS,n,2.0NRT,296.3,33.8,N
37.20399,-121.42447,307.2,0.49,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,289.4,2.7,N
37.19622,-121.38545,303.4,0.49,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,291,1.4,N
37.16375,-121.24217,347.4,0.49,0.41,8/22/20,1012,1,VIIRS,n,2.0NRT,296.7,7.5,N
37.16273,-121.23711,354.9,0.49,0.41,8/22/20,1012,1,VIIRS,n,2.0NRT,308,26.9,N
37.16164,-121.23167,337.5,0.49,0.41,8/22/20,1012,1,VIIRS,n,2.0NRT,310.9,26.9,N
37.19598,-121.40344,306.5,0.49,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,292.5,1.3,N
37.19371,-121.39207,302.8,0.49,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,291.8,1,N
37.19262,-121.3866,304.6,0.49,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,291.6,1.1,N
37.16799,-121.26334,314.6,0.49,0.41,8/22/20,1012,1,VIIRS,n,2.0NRT,292.3,1.7,N
37.16689,-121.25787,307,0.49,0.41,8/22/20,1012,1,VIIRS,n,2.0NRT,292.9,4.6,N
37.16329,-121.25918,340.5,0.49,0.41,8/22/20,1012,1,VIIRS,n,2.0NRT,293.9,4.6,N
37.15907,-121.23808,345.3,0.49,0.41,8/22/20,1012,1,VIIRS,n,2.0NRT,302.1,26.9,N
37.15792,-121.23239,328.9,0.49,0.41,8/22/20,1012,1,VIIRS,n,2.0NRT,296.6,26.9,N
37.19236,-121.40453,305.5,0.49,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,292.2,1.3,N
37.19121,-121.3988,305.6,0.49,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,291.9,1,N
37.1901,-121.3932,310.1,0.49,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,292.4,1,N
37.18901,-121.38777,303.8,0.49,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,291.8,1.1,N
37.16437,-121.26454,311.4,0.49,0.41,8/22/20,1012,1,VIIRS,n,2.0NRT,291.5,1.7,N
37.16011,-121.24328,319.3,0.49,0.41,8/22/20,1012,1,VIIRS,n,2.0NRT,292.4,7.5,N
37.1701,-121.24641,354.8,0.49,0.41,8/22/20,1012,1,VIIRS,n,2.0NRT,299.1,17.2,N
37.16912,-121.24138,336.9,0.49,0.41,8/22/20,1012,1,VIIRS,n,2.0NRT,296.4,23.5,N
37.16813,-121.23635,335.7,0.49,0.41,8/22/20,1012,1,VIIRS,n,2.0NRT,303.7,23.5,N
37.20492,-121.42571,315.1,0.49,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,289.5,2,N
37.16653,-121.24788,340.5,0.49,0.41,8/22/20,1012,1,VIIRS,n,2.0NRT,295.8,17.2,N
37.16553,-121.24281,344.6,0.49,0.41,8/22/20,1012,1,VIIRS,n,2.0NRT,297.4,23.5,N
37.16455,-121.23782,352.8,0.49,0.41,8/22/20,1012,1,VIIRS,n,2.0NRT,307.8,23.5,N
37.16352,-121.23255,349.4,0.5,0.41,8/22/20,1012,1,VIIRS,n,2.0NRT,311.5,43.7,N
37.19704,-121.40472,306.2,0.49,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,292.8,1.8,N
37.19376,-121.38775,303.1,0.49,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,291.5,2.2,N
37.16972,-121.26421,302.6,0.49,0.41,8/22/20,1012,1,VIIRS,n,2.0NRT,291.4,1.6,N
37.16863,-121.25866,312.7,0.49,0.41,8/22/20,1012,1,VIIRS,n,2.0NRT,293.2,1.6,N
37.16246,-121.22714,305,0.5,0.41,8/22/20,1012,1,VIIRS,n,2.0NRT,293.8,43.7,N
37.16504,-121.26001,343.7,0.49,0.41,8/22/20,1012,1,VIIRS,n,2.0NRT,294.7,2.8,N
37.16092,-121.239,335.7,0.49,0.41,8/22/20,1012,1,VIIRS,n,2.0NRT,295.1,5.7,N
37.15985,-121.2335,351.5,0.5,0.41,8/22/20,1012,1,VIIRS,n,2.0NRT,310.3,23.1,N
37.19343,-121.40583,306.6,0.49,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,293,2.4,N
37.19122,-121.3944,307.6,0.49,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,292,1.4,N
37.19015,-121.38889,306.3,0.49,0.4,8/22/20,1012,1,VIIRS,n,2.0NRT,292,1.4,N
37.27239,-121.46881,207.9,0.74,0.76,8/22/20,1954,1,VIIRS,l,2.0NRT,314.6,167,D
